price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15,age,day_of_year,bed_bath_ratio,level_ratio,relative_living_space,relative_lot_size,level_difference
470000.0,4,3.0,2380,5125,1.5,4,7,1680,700.0,1925,1410,5375,35495 days 16:47:18.657898,104,1.3333333333333333,2.4,970,-250,980.0
589000.0,4,3.0,2440,9600,2.0,5,7,2440,0.0,1961,2290,9600,22346 days 16:47:18.657898,164,1.3333333333333333,0.0,150,0,2440.0
163500.0,2,1.5,1050,3419,2.0,3,7,1050,0.0,1996,1050,3417,9563 days 16:47:18.657898,204,1.3333333333333333,0.0,0,2,1050.0
835000.0,4,2.75,3130,13412,2.0,3,9,2140,990.0,1993,2260,9984,10658 days 16:47:18.657898,248,1.4545454545454546,2.1616161616161618,870,3428,1150.0
1100000.0,5,3.0,4090,12850,1.0,4,1,2090,2000.0,1986,2540,10270,13215 days 16:47:18.657898,325,1.6666666666666667,1.045,1550,2580,90.0
269000.0,4,1.75,1490,10000,1.0,4,8,1100,390.0,1969,2190,8910,19424 days 16:47:18.657898,105,2.2857142857142856,2.8205128205128207,-700,1090,710.0
560000.0,3,2.5,1900,8744,2.0,3,8,1900,0.0,1987,2030,8744,12850 days 16:47:18.657898,125,1.2,0.0,-130,0,1900.0
615000.0,4,1.0,1330,2400,1.5,4,6,1330,0.0,1901,1330,4400,44261 days 16:47:18.657898,108,4.0,0.0,0,-2000,1330.0
585188.0,3,2.25,2230,10026,1.0,3,8,1430,800.0,1975,2230,9340,17233 days 16:47:18.657898,339,1.3333333333333333,1.7875,0,686,630.0
305000.0,3,1.75,1650,9480,1.0,3,7,1220,430.0,1977,1540,8400,16502 days 16:47:18.657898,230,1.7142857142857142,2.8372093023255816,110,1080,790.0
166950.0,3,1.0,1190,8820,1.0,3,6,1190,0.0,1959,1230,7980,23077 days 16:47:18.657898,309,3.0,0.0,-40,840,1190.0
799000.0,3,2.5,2140,9897,1.0,4,8,2140,0.0,1959,2680,10083,23077 days 16:47:18.657898,255,1.2,0.0,-540,-186,2140.0
400000.0,3,2.5,2180,7508,1.0,4,7,1420,760.0,1962,1900,7818,21981 days 16:47:18.657898,176,1.2,1.868421052631579,280,-310,660.0
230000.0,3,1.0,1060,10228,1.0,3,7,1060,0.0,1948,1570,10228,27095 days 16:47:18.657898,335,3.0,0.0,-510,0,1060.0
256883.0,3,2.5,1690,5025,2.0,3,8,1690,0.0,2003,2550,5001,7006 days 16:47:18.657898,135,1.2,0.0,-860,24,1690.0
423000.0,4,2.0,1970,6480,1.5,5,7,1130,840.0,1920,1500,6480,37322 days 16:47:18.657898,315,2.0,1.3452380952380953,470,0,290.0
465000.0,3,2.5,2150,4084,2.0,3,8,2150,0.0,2007,1750,2385,5545 days 16:47:18.657898,204,1.2,0.0,400,1699,2150.0
440000.0,3,2.5,1910,66211,2.0,3,7,1910,0.0,1997,2330,67268,9197 days 16:47:18.657898,013,1.2,0.0,-420,-1057,1910.0
385000.0,3,1.75,1350,155073,1.0,4,7,1350,0.0,1969,1560,50965,19424 days 16:47:18.657898,287,1.7142857142857142,0.0,-210,104108,1350.0
210000.0,3,1.0,860,11725,1.0,4,6,860,0.0,1943,1300,9514,28921 days 16:47:18.657898,070,3.0,0.0,-440,2211,860.0
297000.0,3,2.5,1940,14952,2.0,3,8,1940,0.0,1994,2030,10450,10293 days 16:47:18.657898,316,1.2,0.0,-90,4502,1940.0
470000.0,3,1.0,1010,5000,1.0,3,7,1010,0.0,1952,1680,5000,25634 days 16:47:18.657898,197,3.0,0.0,-670,0,1010.0
226500.0,3,1.5,1300,7370,1.0,4,7,900,400.0,1976,1430,7500,16868 days 16:47:18.657898,216,2.0,2.25,-130,-130,500.0
274250.0,3,1.0,910,8450,1.0,4,6,910,0.0,1962,1400,8040,21981 days 16:47:18.657898,062,3.0,0.0,-490,410,910.0
840000.0,4,1.75,2480,11010,1.0,4,9,1630,850.0,1966,2770,10744,20520 days 16:47:18.657898,216,2.2857142857142856,1.9176470588235295,-290,266,780.0
677900.0,3,2.5,2440,4587,2.0,3,8,2440,0.0,2010,2750,4587,4449 days 16:47:18.657898,262,1.2,0.0,-310,0,2440.0
425000.0,3,1.0,1010,5864,1.0,3,7,1010,0.0,1915,1290,5000,39148 days 16:47:18.657898,036,3.0,0.0,-280,864,1010.0
180250.0,2,0.75,900,9600,1.0,3,6,900,0.0,1941,1250,14280,29651 days 16:47:18.657898,327,2.6666666666666665,0.0,-350,-4680,900.0
464000.0,6,3.0,2300,3404,2.0,3,7,1600,700.0,1920,1560,1312,37322 days 16:47:18.657898,198,2.0,2.2857142857142856,740,2092,900.0
320000.0,4,2.25,1550,7579,2.0,3,8,1550,0.0,1993,1630,6397,10658 days 16:47:18.657898,112,1.7777777777777777,0.0,-80,1182,1550.0
625504.0,3,2.25,1270,1566,2.0,3,8,1060,210.0,2014,1160,1327,2988 days 16:47:18.657898,198,1.3333333333333333,5.0476190476190474,110,239,850.0
592500.0,4,2.5,2240,12032,1.0,3,9,2240,0.0,1983,2520,12368,14311 days 16:47:18.657898,135,1.6,0.0,-280,-336,2240.0
465000.0,3,2.5,2714,17936,2.0,3,9,2714,0.0,2005,2590,18386,6275 days 16:47:18.657898,014,1.2,0.0,124,-450,2714.0
477000.0,4,2.75,1720,6270,2.0,3,8,1720,0.0,1978,2130,8700,16137 days 16:47:18.657898,147,1.4545454545454546,0.0,-410,-2430,1720.0
280000.0,2,1.0,850,16400,1.0,3,6,850,0.0,1923,1100,14459,36226 days 16:47:18.657898,015,2.0,0.0,-250,1941,850.0
1510000.0,5,3.0,3300,33474,1.0,3,9,1870,1430.0,1957,3836,20953,23807 days 16:47:18.657898,052,1.6666666666666667,1.3076923076923077,-536,12521,440.0
1070000.0,2,2.25,3900,14864,1.0,3,8,1950,1950.0,1947,2580,5184,27460 days 16:47:18.657898,240,0.8888888888888888,1.0,1320,9680,0.0
467000.0,2,1.5,1320,10800,1.0,4,8,1320,0.0,1947,2120,12040,27460 days 16:47:18.657898,296,1.3333333333333333,0.0,-800,-1240,1320.0
686000.0,4,2.5,2760,6440,2.0,3,1,2760,0.0,1999,3070,8127,8467 days 16:47:18.657898,234,1.6,0.0,-310,-1687,2760.0
279950.0,3,2.0,1750,9750,1.0,3,7,1350,400.0,1961,1900,10125,22346 days 16:47:18.657898,156,1.5,3.375,-150,-375,950.0
527000.0,4,2.25,2330,19436,2.0,3,8,2330,0.0,1987,1910,10055,12850 days 16:47:18.657898,247,1.7777777777777777,0.0,420,9381,2330.0
325000.0,3,2.25,2220,16020,1.0,4,8,1780,440.0,1966,2080,9583,20520 days 16:47:18.657898,261,1.3333333333333333,4.045454545454546,140,6437,1340.0
328000.0,3,2.25,2020,8379,2.0,3,7,2020,0.0,1994,2020,8031,10293 days 16:47:18.657898,246,1.3333333333333333,0.0,0,348,2020.0
390000.0,3,2.25,1250,7500,1.0,5,7,1250,0.0,1942,1280,7392,29286 days 16:47:18.657898,155,1.3333333333333333,0.0,-30,108,1250.0
479950.0,2,2.0,1510,6516,1.0,3,8,1510,0.0,2005,1640,6009,6275 days 16:47:18.657898,068,1.0,0.0,-130,507,1510.0
264950.0,4,2.25,1720,9753,1.0,4,7,1120,600.0,1978,1510,9753,16137 days 16:47:18.657898,149,1.7777777777777777,1.8666666666666667,210,0,520.0
235000.0,3,1.0,1430,15246,1.0,4,7,980,450.0,1961,1960,13068,22346 days 16:47:18.657898,015,3.0,2.1777777777777776,-530,2178,530.0
516500.0,3,2.5,1480,4729,2.0,3,7,1480,0.0,2004,2250,4729,6641 days 16:47:18.657898,062,1.2,0.0,-770,0,1480.0
655000.0,2,1.75,1450,15798,2.0,3,7,1230,220.0,1915,2030,13193,39148 days 16:47:18.657898,103,1.1428571428571428,5.590909090909091,-580,2605,1010.0
500000.0,4,2.75,2280,15347,1.0,5,7,2280,0.0,1960,2280,15347,22712 days 16:47:18.657898,167,1.4545454545454546,0.0,0,0,2280.0
315000.0,6,2.75,2940,7350,1.0,3,8,1780,1160.0,1978,2120,8236,16137 days 16:47:18.657898,325,2.1818181818181817,1.5344827586206897,820,-886,620.0
213000.0,2,1.0,1000,10200,1.0,3,6,1000,0.0,1961,1150,13702,22346 days 16:47:18.657898,324,2.0,0.0,-150,-3502,1000.0
475000.0,3,1.5,2480,5280,1.5,5,7,1620,860.0,1947,2090,4800,27460 days 16:47:18.657898,245,2.0,1.8837209302325582,390,480,760.0
1030000.0,5,4.0,3760,28040,2.0,3,1,3760,0.0,1983,3430,35096,14311 days 16:47:18.657898,161,1.25,0.0,330,-7056,3760.0
416000.0,3,2.0,2220,94300,1.0,5,7,1640,580.0,1976,2070,80100,16868 days 16:47:18.657898,099,1.5,2.8275862068965516,150,14200,1060.0
410000.0,4,1.0,1970,4740,1.5,3,7,1670,300.0,1904,1510,4740,43166 days 16:47:18.657898,079,4.0,5.566666666666666,460,0,1370.0
800000.0,3,3.5,3830,221284,2.0,3,1,3530,300.0,1993,2920,148539,10658 days 16:47:18.657898,182,0.8571428571428571,11.766666666666667,910,72745,3230.0
472000.0,6,2.5,4410,14034,1.0,4,9,2350,2060.0,1965,2600,13988,20885 days 16:47:18.657898,149,2.4,1.1407766990291262,1810,46,290.0
225000.0,3,1.75,1430,8505,1.0,4,7,1430,0.0,1968,1190,8640,19790 days 16:47:18.657898,342,1.7142857142857142,0.0,240,-135,1430.0
210000.0,2,1.0,830,6000,1.0,3,6,830,0.0,1940,830,4960,30017 days 16:47:18.657898,274,2.0,0.0,0,1040,830.0
455000.0,2,1.0,1430,5000,1.5,2,7,1430,0.0,1925,1450,3750,35495 days 16:47:18.657898,027,2.0,0.0,-20,1250,1430.0
225000.0,3,1.0,1300,8316,1.0,4,6,1300,0.0,1954,1260,8316,24903 days 16:47:18.657898,117,3.0,0.0,40,0,1300.0
480000.0,2,1.0,1030,3060,1.0,4,7,790,240.0,1918,1390,3060,38052 days 16:47:18.657898,238,2.0,3.2916666666666665,-360,0,550.0
363000.0,3,2.5,2740,11872,2.0,3,9,2740,0.0,1990,2570,10377,11754 days 16:47:18.657898,043,1.2,0.0,170,1495,2740.0
2400000.0,4,2.5,3650,8354,1.0,3,9,1830,1820.0,2000,3120,18841,8102 days 16:47:18.657898,272,1.6,1.0054945054945055,530,-10487,10.0
181000.0,2,1.5,720,5120,1.0,3,6,720,0.0,1954,1150,2566,24903 days 16:47:18.657898,057,1.3333333333333333,0.0,-430,2554,720.0
250000.0,4,2.0,2010,7312,1.0,4,7,2010,0.0,1976,2010,7650,16868 days 16:47:18.657898,073,2.0,0.0,0,-338,2010.0
481000.0,3,1.75,1560,3000,1.0,4,6,770,790.0,1918,1390,3000,38052 days 16:47:18.657898,112,1.7142857142857142,0.9746835443037974,170,0,-20.0
260000.0,3,2.0,1810,7209,1.0,4,7,1240,570.0,1978,1750,7209,16137 days 16:47:18.657898,266,1.5,2.175438596491228,60,0,670.0
455000.0,4,2.5,3360,7685,2.0,3,9,3360,0.0,2001,3060,6567,7736 days 16:47:18.657898,133,1.6,0.0,300,1118,3360.0
415000.0,3,2.25,1510,36224,2.0,3,8,1510,0.0,1991,1730,36224,11389 days 16:47:18.657898,091,1.3333333333333333,0.0,-220,0,1510.0
349500.0,3,1.0,1400,3538,1.0,3,7,800,600.0,1953,1620,6331,25268 days 16:47:18.657898,111,3.0,1.3333333333333333,-220,-2793,200.0
245000.0,3,2.5,1730,7442,2.0,3,7,1730,0.0,1987,1630,6458,12850 days 16:47:18.657898,272,1.2,0.0,100,984,1730.0
592500.0,2,2.0,1420,9191,1.5,5,7,1420,0.0,1928,1420,6816,34400 days 16:47:18.657898,139,1.0,0.0,0,2375,1420.0
385000.0,4,1.75,2360,7620,1.0,4,7,1180,1180.0,1955,1910,7620,24538 days 16:47:18.657898,293,2.2857142857142856,1.0,450,0,0.0
315000.0,3,1.75,1580,11455,1.0,4,7,1200,380.0,1974,1550,10650,17598 days 16:47:18.657898,042,1.7142857142857142,3.1578947368421053,30,805,820.0
255000.0,3,1.0,1230,10170,1.0,3,7,1230,0.0,1979,1380,10098,15772 days 16:47:18.657898,328,3.0,0.0,-150,72,1230.0
693000.0,4,2.5,2460,4425,2.0,3,8,2460,0.0,2006,2990,5659,5910 days 16:47:18.657898,241,1.6,0.0,-530,-1234,2460.0
780000.0,3,1.0,1660,4400,1.5,3,8,1460,200.0,1911,1660,4400,40609 days 16:47:18.657898,336,3.0,7.3,0,0,1260.0
237000.0,3,1.75,1270,8470,1.0,4,7,1270,0.0,1960,1600,8470,22712 days 16:47:18.657898,297,1.7142857142857142,0.0,-330,0,1270.0
525000.0,3,2.25,2100,40510,2.0,3,1,1320,780.0,1979,2380,33450,15772 days 16:47:18.657898,350,1.3333333333333333,1.6923076923076923,-280,7060,540.0
425000.0,2,1.0,770,5040,1.0,3,5,770,0.0,1930,1330,2580,33669 days 16:47:18.657898,118,2.0,0.0,-560,2460,770.0
369900.0,1,0.75,760,10079,1.0,5,5,760,0.0,1936,1230,14267,31478 days 16:47:18.657898,300,1.3333333333333333,0.0,-470,-4188,760.0
290000.0,4,2.5,1700,7280,2.0,4,7,1700,0.0,1988,1950,7475,12485 days 16:47:18.657898,139,1.6,0.0,-250,-195,1700.0
285000.0,3,1.0,1120,10701,1.0,3,7,1120,0.0,1954,1130,6350,24903 days 16:47:18.657898,272,3.0,0.0,-10,4351,1120.0
415000.0,2,1.0,1070,4500,1.0,3,7,1070,0.0,1937,1320,4465,31112 days 16:47:18.657898,226,2.0,0.0,-250,35,1070.0
272500.0,3,2.5,2070,9900,1.0,3,8,1420,650.0,1979,2070,8250,15772 days 16:47:18.657898,099,1.2,2.1846153846153844,0,1650,770.0
2900000.0,4,3.25,5050,20100,1.5,3,1,4750,300.0,1982,3890,20060,14676 days 16:47:18.657898,124,1.2307692307692308,15.833333333333334,1160,40,4450.0
1370000.0,4,4.75,5310,57346,2.0,4,1,5310,0.0,1989,4180,47443,12119 days 16:47:18.657898,280,0.8421052631578947,0.0,1130,9903,5310.0
436000.0,2,1.0,1040,7538,1.0,4,7,1040,0.0,1939,1440,7530,30382 days 16:47:18.657898,121,2.0,0.0,-400,8,1040.0
210000.0,3,1.0,1700,11390,1.0,4,7,1700,0.0,1967,1350,8164,20155 days 16:47:18.657898,290,3.0,0.0,350,3226,1700.0
236000.0,3,1.0,1300,5898,1.0,3,7,1300,0.0,1961,1320,7619,22346 days 16:47:18.657898,268,3.0,0.0,-20,-1721,1300.0
331000.0,3,1.75,1080,1306,1.0,3,7,580,500.0,1954,1440,2225,24903 days 16:47:18.657898,328,1.7142857142857142,1.16,-360,-919,80.0
365000.0,3,2.5,2653,4510,2.0,3,8,2653,0.0,2006,2653,4927,5910 days 16:47:18.657898,079,1.2,0.0,0,-417,2653.0
450000.0,3,2.0,2290,16258,1.0,5,8,2290,0.0,1960,1660,10530,22712 days 16:47:18.657898,027,1.5,0.0,630,5728,2290.0
770000.0,4,2.75,3820,26300,2.0,3,9,2850,970.0,2014,1860,12136,2988 days 16:47:18.657898,317,1.4545454545454546,2.9381443298969074,1960,14164,1880.0
455000.0,4,2.5,2210,49375,1.0,3,8,2210,0.0,1997,2670,49385,9197 days 16:47:18.657898,125,1.6,0.0,-460,-10,2210.0
405000.0,3,1.75,2390,6000,1.0,3,6,1240,1150.0,1908,2020,6000,41705 days 16:47:18.657898,125,1.7142857142857142,1.0782608695652174,370,0,90.0
304900.0,4,1.75,2600,11325,1.0,4,7,1610,990.0,1969,1720,11088,19424 days 16:47:18.657898,184,2.2857142857142856,1.6262626262626263,880,237,620.0
170000.0,2,1.0,860,5265,1.0,3,6,860,0.0,1931,1650,8775,33304 days 16:47:18.657898,058,2.0,0.0,-790,-3510,860.0
2050000.0,5,3.0,3830,8480,2.0,5,9,2630,1200.0,1905,3050,7556,42800 days 16:47:18.657898,133,1.6666666666666667,2.191666666666667,780,924,1430.0
780000.0,4,2.5,3500,7048,2.0,3,9,3500,0.0,2005,3920,7864,6275 days 16:47:18.657898,181,1.6,0.0,-420,-816,3500.0
330000.0,3,3.0,2420,13959,1.0,4,8,1740,680.0,1988,2570,13300,12485 days 16:47:18.657898,100,1.0,2.5588235294117645,-150,659,1060.0
370000.0,4,2.5,2720,8666,2.0,3,9,2720,0.0,1992,2410,8100,11024 days 16:47:18.657898,248,1.6,0.0,310,566,2720.0
467000.0,5,2.25,2500,13500,1.0,3,7,1850,650.0,1979,2300,9750,15772 days 16:47:18.657898,290,2.2222222222222223,2.8461538461538463,200,3750,1200.0
405000.0,3,1.75,1670,6720,1.0,3,7,1140,530.0,1980,1670,7320,15407 days 16:47:18.657898,040,1.7142857142857142,2.150943396226415,0,-600,610.0
675000.0,5,2.25,2900,10300,1.0,3,8,1450,1450.0,1985,2310,10300,13580 days 16:47:18.657898,183,2.2222222222222223,1.0,590,0,0.0
500000.0,2,1.0,1640,14100,1.0,4,7,1140,500.0,1954,1520,13527,24903 days 16:47:18.657898,224,2.0,2.28,120,573,640.0
389999.0,4,2.5,1890,15770,2.0,4,7,1890,0.0,1968,2410,15256,19790 days 16:47:18.657898,204,1.6,0.0,-520,514,1890.0
630000.0,4,1.75,2950,9025,1.0,4,8,1780,1170.0,1975,2120,9600,17233 days 16:47:18.657898,055,2.2857142857142856,1.5213675213675213,830,-575,610.0
360000.0,4,2.5,2160,9528,2.0,3,9,2160,0.0,1992,2280,9937,11024 days 16:47:18.657898,295,1.6,0.0,-120,-409,2160.0
580000.0,4,3.0,3280,11060,2.0,3,8,2270,1010.0,1986,2320,11004,13215 days 16:47:18.657898,275,1.3333333333333333,2.2475247524752477,960,56,1260.0
550000.0,3,2.0,1970,4166,2.0,5,8,1270,700.0,1929,2390,4166,34034 days 16:47:18.657898,190,1.5,1.8142857142857143,-420,0,570.0
879000.0,4,2.5,3360,22111,2.0,3,1,3360,0.0,1994,3150,11374,10293 days 16:47:18.657898,191,1.6,0.0,210,10737,3360.0
265000.0,3,2.0,1320,8959,1.0,3,7,1320,0.0,1993,1740,7316,10658 days 16:47:18.657898,234,1.5,0.0,-420,1643,1320.0
446500.0,3,2.5,2650,7286,2.0,3,8,2650,0.0,1990,2400,7220,11754 days 16:47:18.657898,063,1.2,0.0,250,66,2650.0
404000.0,3,1.5,2030,8880,1.0,3,7,1330,700.0,1963,2140,5592,21616 days 16:47:18.657898,153,2.0,1.9,-110,3288,630.0
267500.0,3,1.75,1590,11914,1.0,3,7,1090,500.0,1957,1630,9052,23807 days 16:47:18.657898,149,1.7142857142857142,2.18,-40,2862,590.0
3080000.0,4,5.0,4550,18641,1.0,3,1,2600,1950.0,2002,4550,19508,7371 days 16:47:18.657898,175,0.8,1.3333333333333333,0,-867,650.0
335000.0,3,2.5,2440,7632,2.0,3,8,2440,0.0,1998,2510,7903,8832 days 16:47:18.657898,223,1.2,0.0,-70,-271,2440.0
576000.0,3,2.5,1940,9000,1.0,4,7,970,970.0,1948,2190,7310,27095 days 16:47:18.657898,170,1.2,1.0,-250,1690,0.0
208633.0,3,2.5,2040,3810,2.0,3,8,2040,0.0,2006,2370,4590,5910 days 16:47:18.657898,091,1.2,0.0,-330,-780,2040.0
315000.0,3,2.25,2200,8750,1.0,4,7,1120,1080.0,1964,1460,10139,21251 days 16:47:18.657898,015,1.3333333333333333,1.037037037037037,740,-1389,40.0
725000.0,3,1.75,1920,3300,1.0,4,8,960,960.0,1913,1740,4000,39878 days 16:47:18.657898,048,1.7142857142857142,1.0,180,-700,0.0
550000.0,4,2.75,1800,7750,1.0,4,8,1400,400.0,1965,1800,8275,20885 days 16:47:18.657898,093,1.4545454545454546,3.5,0,-525,1000.0
610750.0,4,2.25,2180,7297,2.0,3,8,2180,0.0,1984,2250,9781,13946 days 16:47:18.657898,163,1.7777777777777777,0.0,-70,-2484,2180.0
550700.0,2,1.0,1010,5000,1.5,4,6,1010,0.0,1908,1460,5000,41705 days 16:47:18.657898,059,2.0,0.0,-450,0,1010.0
834000.0,4,2.5,2370,4000,1.5,5,8,1980,390.0,1928,2440,5750,34400 days 16:47:18.657898,040,1.6,5.076923076923077,-70,-1750,1590.0
201000.0,5,1.75,1660,78408,1.5,3,6,1660,0.0,1915,1660,78408,39148 days 16:47:18.657898,296,2.857142857142857,0.0,0,0,1660.0
2380000.0,5,2.5,3650,9050,2.0,5,1,3370,280.0,1921,2880,5400,36956 days 16:47:18.657898,122,2.0,12.035714285714286,770,3650,3090.0
1380000.0,4,3.25,4290,12103,1.0,3,1,2690,1600.0,1997,3860,11244,9197 days 16:47:18.657898,169,1.2307692307692308,1.68125,430,859,1090.0
1400000.0,4,3.25,4290,12103,1.0,3,1,2690,1600.0,1997,3860,11244,9197 days 16:47:18.657898,343,1.2307692307692308,1.68125,430,859,1090.0
305000.0,4,2.25,1950,7700,1.0,3,8,1350,600.0,1979,2150,7350,15772 days 16:47:18.657898,309,1.7777777777777777,2.25,-200,350,750.0
487000.0,3,2.0,2590,14052,1.0,5,8,1720,870.0,1948,1570,8162,27095 days 16:47:18.657898,098,1.5,1.9770114942528736,1020,5890,850.0
390000.0,3,2.5,1930,64904,1.0,4,8,1930,0.0,1988,2350,57500,12485 days 16:47:18.657898,131,1.2,0.0,-420,7404,1930.0
548000.0,2,1.0,1470,3864,1.0,4,7,1170,300.0,1916,1570,3864,38783 days 16:47:18.657898,204,2.0,3.9,-100,0,870.0
268750.0,4,1.0,800,8775,1.0,3,6,800,0.0,1943,1310,8775,28921 days 16:47:18.657898,326,4.0,0.0,-510,0,800.0
819900.0,5,2.75,3150,7119,2.0,3,9,3150,0.0,2013,1560,8384,3353 days 16:47:18.657898,133,1.8181818181818181,0.0,1590,-1265,3150.0
520000.0,3,2.25,2030,16200,2.0,3,8,2030,0.0,1984,2660,17958,13946 days 16:47:18.657898,296,1.3333333333333333,0.0,-630,-1758,2030.0
230000.0,3,2.0,1450,11204,1.0,3,7,1450,0.0,2003,1520,9518,7006 days 16:47:18.657898,202,1.5,0.0,-70,1686,1450.0
240000.0,3,1.75,1510,10248,1.0,3,7,1510,0.0,1969,1510,9753,19424 days 16:47:18.657898,033,1.7142857142857142,0.0,0,495,1510.0
232000.0,2,1.0,1240,12092,1.0,3,6,960,280.0,1922,1820,7460,36591 days 16:47:18.657898,248,2.0,3.4285714285714284,-580,4632,680.0
240500.0,2,1.0,1240,12092,1.0,3,6,960,280.0,1922,1820,7460,36591 days 16:47:18.657898,070,2.0,3.4285714285714284,-580,4632,680.0
274975.0,3,2.5,3030,45004,2.0,3,9,3030,0.0,1987,3080,35781,12850 days 16:47:18.657898,300,1.2,0.0,-50,9223,3030.0
740000.0,4,2.0,2050,4400,1.5,4,9,2050,0.0,1922,2320,5500,36591 days 16:47:18.657898,248,2.0,0.0,-270,-1100,2050.0
186375.0,3,1.0,1000,7636,1.0,2,7,1000,0.0,1952,1150,7600,25634 days 16:47:18.657898,118,3.0,0.0,-150,36,1000.0
790000.0,3,2.25,2370,10289,1.0,4,9,1590,780.0,1977,2500,10004,16502 days 16:47:18.657898,206,1.3333333333333333,2.0384615384615383,-130,285,810.0
880000.0,4,3.5,2800,6750,2.0,3,9,1890,910.0,1951,2370,6120,25999 days 16:47:18.657898,259,1.1428571428571428,2.076923076923077,430,630,980.0
279000.0,6,1.75,2240,11180,2.0,4,7,2240,0.0,1955,1590,7955,24538 days 16:47:18.657898,106,3.4285714285714284,0.0,650,3225,2240.0
295000.0,3,2.0,1810,10530,1.0,3,8,1810,0.0,1991,1910,10450,11389 days 16:47:18.657898,210,1.5,0.0,-100,80,1810.0
640000.0,2,1.0,1070,5000,1.0,3,7,1070,0.0,1924,1710,5000,35861 days 16:47:18.657898,098,2.0,0.0,-640,0,1070.0
940000.0,4,2.0,2490,9525,2.0,5,9,2490,0.0,1968,2770,9525,19790 days 16:47:18.657898,184,2.0,0.0,-280,0,2490.0
260000.0,4,2.5,1960,5238,2.0,3,7,1960,0.0,2003,1800,5894,7006 days 16:47:18.657898,280,1.6,0.0,160,-656,1960.0
559900.0,3,2.75,2930,5569,1.0,3,9,1860,1070.0,2004,2580,11045,6641 days 16:47:18.657898,153,1.0909090909090908,1.7383177570093458,350,-5476,790.0
791500.0,4,2.0,1510,3500,1.5,5,7,1510,0.0,1911,1820,3750,40609 days 16:47:18.657898,203,2.0,0.0,-310,-250,1510.0
265000.0,3,1.75,1420,8250,1.0,3,7,1420,0.0,1954,1740,8000,24903 days 16:47:18.657898,238,1.7142857142857142,0.0,-320,250,1420.0
245000.0,3,1.75,1740,11547,1.0,3,7,1740,0.0,1954,880,78408,24903 days 16:47:18.657898,121,1.7142857142857142,0.0,860,-66861,1740.0
485000.0,4,1.75,2560,43995,2.0,4,7,2560,0.0,1962,2560,14764,21981 days 16:47:18.657898,114,2.2857142857142856,0.0,0,29231,2560.0
684000.0,4,3.5,3040,8414,2.0,3,9,2420,620.0,2010,3470,8066,4449 days 16:47:18.657898,310,1.1428571428571428,3.903225806451613,-430,348,1800.0
425000.0,3,1.75,2500,6840,1.0,3,8,1300,1200.0,1957,1580,8691,23807 days 16:47:18.657898,252,1.7142857142857142,1.0833333333333333,920,-1851,100.0
309600.0,4,1.75,1275,20000,1.0,4,6,1275,0.0,1991,1660,20000,11389 days 16:47:18.657898,290,2.2857142857142856,0.0,-385,0,1275.0
552250.0,4,2.5,2580,5823,2.0,3,8,2580,0.0,2002,2380,5823,7371 days 16:47:18.657898,199,1.6,0.0,200,0,2580.0
165000.0,4,1.0,1000,7134,1.0,3,6,1000,0.0,1943,1020,7138,28921 days 16:47:18.657898,204,4.0,0.0,-20,-4,1000.0
239900.0,4,1.0,1000,7134,1.0,3,6,1000,0.0,1943,1020,7138,28921 days 16:47:18.657898,363,4.0,0.0,-20,-4,1000.0
320000.0,2,1.0,1070,32633,1.0,4,6,1070,0.0,1930,1360,32156,33669 days 16:47:18.657898,339,2.0,0.0,-290,477,1070.0
206600.0,3,2.0,1390,13464,1.0,4,7,1390,0.0,1987,1720,12080,12850 days 16:47:18.657898,294,1.5,0.0,-330,1384,1390.0
387000.0,4,1.75,2500,7690,1.0,3,7,1250,1250.0,1973,2040,8646,17963 days 16:47:18.657898,106,2.2857142857142856,1.0,460,-956,0.0
299000.0,1,0.75,560,12120,1.0,3,4,560,0.0,1967,1300,19207,20155 days 16:47:18.657898,155,1.3333333333333333,0.0,-740,-7087,560.0
855000.0,4,2.75,2270,10460,2.0,3,9,2270,0.0,1965,2610,10180,20885 days 16:47:18.657898,265,1.4545454545454546,0.0,-340,280,2270.0
315000.0,3,1.0,1900,14400,1.0,4,7,1300,600.0,1954,1940,14400,24903 days 16:47:18.657898,026,3.0,2.1666666666666665,-40,0,700.0
437500.0,2,1.0,990,3120,1.0,5,7,790,200.0,1907,1930,3120,42070 days 16:47:18.657898,337,2.0,3.95,-940,0,590.0
252000.0,4,1.5,1550,19800,1.0,4,7,1050,500.0,1969,1640,22654,19424 days 16:47:18.657898,083,2.6666666666666665,2.1,-90,-2854,550.0
375000.0,4,1.75,2200,7475,1.0,5,7,1100,1100.0,1955,1600,5766,24538 days 16:47:18.657898,155,2.2857142857142856,1.0,600,1709,0.0
300000.0,4,2.5,1910,4862,2.0,3,7,1910,0.0,2005,2010,5091,6275 days 16:47:18.657898,218,1.6,0.0,-100,-229,1910.0
420000.0,4,1.0,1750,9600,1.5,4,7,1750,0.0,1954,1750,10530,24903 days 16:47:18.657898,279,4.0,0.0,0,-930,1750.0
900000.0,3,1.0,1330,77972,1.0,3,7,1330,0.0,1928,1340,17689,34400 days 16:47:18.657898,125,3.0,0.0,-10,60283,1330.0
679900.0,3,2.5,2440,5750,2.0,3,9,1980,460.0,2000,1520,5750,8102 days 16:47:18.657898,217,1.2,4.304347826086956,920,0,1520.0
